src_id,src_id_alt,sources,name,name_thai,name_en,category_raw,subcategory,is_food,lat,lng,zipcode,address,phone,website,email,wongnai_categories,osm_subcategory,wongnai_cuisine,wongnai_price_range,wongnai_opening_hours,wongnai_rating,wongnai_review_count,fb_ad_count,fb_check_status,fb_search_url,review_count,is_tourism,lead_raw,lead_quality,score_factors,detail_url
osm:586203209,,osm,Tohlao,,,coworking_space,coworking_space,False,,,,"021, ຖະໜົນ ຝລັ່ງຊົວງິນ, Vientiane, 01000",+856 30 5329008,https://tohlao.com/,info@tohlao.com,,coworking_space,,,,,,,,,,0,6,4,+3 real website ; +2 phone ; +1 email,
wongnai:342789Ho,osm:6290570292,wongnai+osm,อุทยานประวัติศาสตร์ภูพระบาท,,,อุทยานและธรรมชาติ,อุทยานและธรรมชาติ,True,17.7307509,102.35783679999997,,ทางหลวงแผ่นดินหมายเลข 2348,042219837,,,อุทยานและธรรมชาติ,information,,,Sun 08:00-17:00 | Mon 08:00-17:00 | Tue 08:00-17:00 | Wed 08:00-17:00 | Thu 08:00-17:00 | Fri 08:00-17:00 | Sat 08:00-17:00,3.4,5,1,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%B4%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%A0%E0%B8%B9%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%97&search_type=keyword_exact_phrase,,0,5,4,+3 FB ads (1) ; +2 phone,https://www.wongnai.com/restaurants/342789Ho
wongnai:2295229KM,,wongnai,ควายไทย Coffee & Food,,,อาหารไทย,อาหารไทย,True,17.508591,102.928619,,บ.ควายไทย คอฟฟี่ ฟู๊ด จำกัด เลขที่ 267,0856470183,,,อาหารไทย,,อาหารไทย,251 - 500 บาท,Sun 09:00-17:00 | Mon 09:00-17:00 | Tue 09:00-17:00 | Wed 09:00-17:00 | Thu 09:00-17:00 | Fri 09:00-17:00 | Sat 09:00-17:00,4,2,1,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%97%E0%B8%A2%20Coffee%20%26%20Food&search_type=keyword_exact_phrase,,0,5,4,+3 FB ads (1) ; +2 phone,https://www.wongnai.com/restaurants/2295229KM
wongnai:3370616CS,,wongnai,ครัวเหมือนบ้าน,ครัวเหมือนบ้าน,,อาหารตามสั่ง,อาหารตามสั่ง,True,17.70577281615802,103.2506527297209,41190,"417, - บ้านดุง บ้านดุง อุดรธานี","0981728756, 0927274885",,,อาหารตามสั่ง|อาหารอีสาน/ร้านส้มตำ,,อาหารตามสั่ง,,Sun 09:00-18:00 | Tue 09:00-18:00 | Wed 09:00-18:00 | Thu 09:00-18:00 | Fri 09:00-18:00 | Sat 09:00-18:00,,,1,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99&search_type=keyword_exact_phrase,,0,5,4,+3 FB ads (1) ; +2 phone,https://www.wongnai.com/restaurants/3370616CS
wongnai:3284613mE,,wongnai,ครัวอินดี้,,,อาหารตามสั่ง,อาหารตามสั่ง,True,17.69791445601107,103.26098000630736,41190,"., ตลาดแลง บ้านดุง บ้านดุง อุดรธานี",+66952154024,,,อาหารตามสั่ง,,อาหารตามสั่ง,,Sun 10:00-19:30 | Mon 10:00-19:30 | Tue 10:00-19:30 | Wed 10:00-19:30 | Thu 10:00-19:30 | Fri 10:00-19:30,,,8,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B9%89&search_type=keyword_exact_phrase,,0,5,4,+3 FB ads (8) ; +2 phone,https://www.wongnai.com/restaurants/3284613mE
wongnai:3324428qt,,wongnai,ฮักแฮง,,,ร้านกาแฟ/ชา,ร้านกาแฟ/ชา,True,17.103866152571218,103.01099447580158,41110,,,,,ร้านกาแฟ/ชา,,,,,,,9,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AE%E0%B8%B1%E0%B8%81%E0%B9%81%E0%B8%AE%E0%B8%87&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (9) ; +2 tourism category,https://www.wongnai.com/restaurants/3324428qt
wongnai:1971185aD,,wongnai,Sunrise Coffee -,Sunrise Coffee,,คาเฟ่,คาเฟ่,True,17.6198856,102.5330743,,,,,,คาเฟ่,,,,,,,6,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Sunrise%20Coffee%20-&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (6) ; +2 tourism category,https://www.wongnai.com/restaurants/1971185aD
wongnai:3315148nO,,wongnai,พิซซ่าชีส,,,พิซซ่า,พิซซ่า,True,17.6924154,103.2589882,41190,,,,,พิซซ่า,,,,,,,80,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%8A%E0%B8%B5%E0%B8%AA&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (80) ; +2 tourism category,https://www.wongnai.com/restaurants/3315148nO
wongnai:2598566oC,,wongnai,โชว์ดาว -,โชว์ดาว,,กึ่งผับ/ร้านเหล้า/บาร์,กึ่งผับ/ร้านเหล้า/บาร์,True,17.110301871188,103.01791329133,,,,,,กึ่งผับ/ร้านเหล้า/บาร์,,,,,,,17,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%82%E0%B8%8A%E0%B8%A7%E0%B9%8C%E0%B8%94%E0%B8%B2%E0%B8%A7%20-&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (17) ; +2 tourism category,https://www.wongnai.com/restaurants/2598566oC
wongnai:139937vO,,wongnai,Buddy coffee,,,ร้านกาแฟ/ชา,ร้านกาแฟ/ชา,True,17.387080677223594,102.77538822698375,,,,,,ร้านกาแฟ/ชา,,,,,,,25,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Buddy%20coffee&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (25) ; +2 tourism category,https://www.wongnai.com/restaurants/139937vO
wongnai:157806Sb,osm:621911831,wongnai+osm,Benoni Cafe',,,อาหารนานาชาติ,อาหารนานาชาติ,True,17.964405,102.607241,43130,,+856-21-213334,,benoni.vientiane@gmail.com,อาหารนานาชาติ|เบเกอรี/เค้ก|เครื่องดื่ม/น้ำผลไม้,restaurant,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Benoni%20Cafe%27&search_type=keyword_exact_phrase,,1,5,4,+2 tourism category ; +2 phone ; +1 email,https://www.wongnai.com/restaurants/157806Sb
wongnai:133479aG,,wongnai,ร้านถูกใจ,ร้านถูกใจ,TUKJAI food,ร้านกาแฟ/ชา,ร้านกาแฟ/ชา,True,17.698497,102.447467,43130,,,,,ร้านกาแฟ/ชา|อาหารเวียดนาม,,,,,,,15,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B9%83%E0%B8%88&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (15) ; +2 tourism category,https://www.wongnai.com/restaurants/133479aG
wongnai:155498Dx,osm:4090057598,wongnai+osm,Torimaru,,,ผับ/เที่ยวกลางคืน,ผับ/เที่ยวกลางคืน,True,17.96443,102.6068909,43130,,,,,ผับ/เที่ยวกลางคืน|ราเมง|อาหารญี่ปุ่น,restaurant,,,,,,2,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Torimaru&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (2) ; +2 tourism category,https://www.wongnai.com/restaurants/155498Dx
wongnai:150534tD,,wongnai,Amphone,,,อาหารเวียดนาม,อาหารเวียดนาม,True,17.964376,102.606735,43130,,,,,อาหารเวียดนาม|อาหารไทย|อาหารคลีน/สลัด,,,,,,,4,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Amphone&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (4) ; +2 tourism category,https://www.wongnai.com/restaurants/150534tD
wongnai:2056002Ia,,wongnai,AsHome -,AsHome,,คาเฟ่,คาเฟ่,True,16.951832913704,103.43495850489,41280,,,,,คาเฟ่,,,,,,,10,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=AsHome%20-&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (10) ; +2 tourism category,https://www.wongnai.com/restaurants/2056002Ia
wongnai:93332gu,,wongnai,พิซซ่าอิตาลี,พิซซ่าอิตาลี,PIZZA ITALY,พิซซ่า,พิซซ่า,True,17.698015,103.258831,41190,,,,,พิซซ่า,,,,,,,2,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B8%B5&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (2) ; +2 tourism category,https://www.wongnai.com/restaurants/93332gu
wongnai:2642974SU,,wongnai,Milk Cafe’ -,นม ค่าเฟ่,Milk Cafe’,ร้านกาแฟ/ชา,ร้านกาแฟ/ชา,True,17.111087925259095,103.03215973857203,41110,,,,,ร้านกาแฟ/ชา,,,,,,,2,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Milk%20Cafe%E2%80%99%20-&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (2) ; +2 tourism category,https://www.wongnai.com/restaurants/2642974SU
wongnai:2937051TQ,,wongnai,หน้าบ้านคาเฟ่,,,คาเฟ่,คาเฟ่,True,17.1313711,102.9679639,41370,,,,,คาเฟ่,,,,,,,20,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (20) ; +2 tourism category,https://www.wongnai.com/restaurants/2937051TQ
wongnai:2964149lJ,,wongnai,นั่งกินคาเฟ่ & คาร์แคร์,,,คาเฟ่,คาเฟ่,True,17.12109310993123,102.8342052940341,41340,,,,,คาเฟ่,,,,,,,1,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%20%26%20%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%84%E0%B8%A3%E0%B9%8C&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (1) ; +2 tourism category,https://www.wongnai.com/restaurants/2964149lJ
wongnai:2937051TQ,,wongnai,หน้าบ้านคาเฟ่,,,คาเฟ่,คาเฟ่,True,17.1313711,102.9679639,41370,,,,,คาเฟ่,,,,,,,20,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (20) ; +2 tourism category,https://www.wongnai.com/restaurants/2937051TQ
wongnai:2964149lJ,,wongnai,นั่งกินคาเฟ่ & คาร์แคร์,,,คาเฟ่,คาเฟ่,True,17.12109310993123,102.8342052940341,41340,,,,,คาเฟ่,,,,,,,1,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%20%26%20%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%84%E0%B8%A3%E0%B9%8C&search_type=keyword_exact_phrase,,1,5,4,+3 FB ads (1) ; +2 tourism category,https://www.wongnai.com/restaurants/2964149lJ
osm:2387866752,,osm,Sritrakarn Hotel,,,hotel,hotel,False,17.4032931,102.7994458,,,+66 42 222454,,sritrakarn.udon@gmail.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:2618134971,,osm,Rice Paddy Villa,,,hotel,hotel,False,17.25372,103.0384146,,"137, Um Chan, Udon Thani, 41110",,https://www.ricepaddyvilla.com/,,,hotel,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3326552632,,osm,Hop Inn Udon Thani,,,hotel,hotel,False,17.428293,102.784593,,,,https://hopinnhotel.com/,,,hotel,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:4258205089,,osm,Aussie Pub and steakhouse,,,bar,bar,True,17.4047135,102.8021382,,ถนนประจักษ์ศิลปาคม,+66852146411,,actionant@hotmail.com,,bar,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:4548726889,,osm,AEK,,,hotel,hotel,False,17.3981474,102.799785,,udon Thani,,https://www.aekudonapartment.com/en/index.html,,,hotel,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:4579367390,,osm,รถเช่าเหมาจ่าเดช,แท็กซี่จ่าเดช@อุดร,Taxi Ca Dech,attraction,attraction,False,17.3926755,102.836569,,"168/24 หมู่ 4, ซอยท้าวจันทร์, 41000",0850108791,,akaradech57@gmail.com,,attraction,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:5450706230,,osm,UD House,ยูดี เฮ้าส์,,hotel,hotel,False,17.4118425,102.7999326,,"135/1, ถนนอดุลยเดช, หมากแข้ง, 41000",+6642111798,,udhouse2018@gmail.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:10728632906,,osm,Lāmalilā,ลามะลิลา,La Malila Hostel,hotel,hotel,False,17.4082696,102.8043973,,"Mākkhǣng, Udǭn Thānī, 41000",+66 (97) 314-8809,,lamalilahostel.udon@gmail.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:12581420501,,osm,Line Hotel,,,hotel,hotel,False,17.396452,102.8088904,,,,https://www.linehoteludonthani.com,,,hotel,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:13339582702,,osm,Le Luxe Residence Udon,เลอลักษณ์,,hotel,hotel,False,17.3961721,102.8140318,,"348/15 Moo 1, ซอยหนองบัว",+66 85 321 9900,,leluxeresidence@yahoo.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:115567618,,osm,พิพิธภัณฑสถานแห่งชาติบ้านเชียง,พิพิธภัณฑสถานแห่งชาติบ้านเชียง,Ban Chiang National Museum,museum,museum,False,,,,"ถนน สุทธิพงษ์,, Ban Chiang, Nong Han, Udon Thani, 41320",,http://www.virtualmuseum.finearts.go.th/banchiang/index.php/,,,museum,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:1151675999,,osm,Banbua Grand Udon Hotel,,,hotel,hotel,False,,,,"10/24, Sampantamit, Māk Khaeng, 41000",+66927539469,,banbuagrandudon@gmail.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:477397414,,osm,Via Via Restaurant,,Via Via Restaurant,restaurant,restaurant,True,17.9636369,102.6048985,,,020-77492716;020-55591038,,mvernail@gmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:481007389,,osm,Jamil Zahid,,Jamil Zahid Punjabi Restaurant,restaurant,restaurant,True,17.9684532,102.6020685,,,+856 20 58 871 133,,zahidvientiane@gmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:519002141,,osm,Intercity,,Intercity,hotel,hotel,False,17.9641217,102.6021011,,,+856 2 1263788,,intercity.laos@gmail.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:522997139,,osm,Naked Espresso,,,cafe,cafe,True,17.966548,102.6136394,,"Canthabūlī, VT",+856 (20) 5522-9669,,bounnong.lk@gmail.com,,cafe,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:635387503,,osm,ຫລ້າແກ້ວ ແບລ ວິນລາ,,Lakeo Belle Villa,guest_house,guest_house,False,17.974996,102.620905,,,,http://www.lakeo.laopdr.com/,,,guest_house,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:710575707,,osm,Swensen's,,,ice_cream,ice_cream,False,17.9661435,102.6078322,,,,https://www.swensens1112.com/,,,ice_cream,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:1682181237,,osm,Mut Mee Guesthouse,,,guest_house,guest_house,False,17.8834229,102.7418975,,"Nai Mueang, Mueang Nong Khai, Nong Khai, 43000",,https://www.mutmee.com,,,guest_house,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:2397815386,,osm,แดงแหนมเนือง หนองคาย,,Daeng Namnueang Nong Khai,restaurant,restaurant,True,17.8847476,102.7456389,,"526-527, ถนนริมโขง, Nai Mueang, เมืองหนองคาย, Nong Khai, 43000",,https://daengnamnuang.net/,,,restaurant,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3326552493,,osm,Hop Inn Nong Khai,,,hotel,hotel,False,17.8778364,102.744037,,,,https://hopinnhotel.com/,,,hotel,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3341997993,,osm,Starbucks,สตาร์บัคส์,Starbucks Coffee,cafe,cafe,True,17.4061459,102.800626,,,,https://www.starbucks.co.th/,,,cafe,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3413825371,,osm,,,,restaurant,restaurant,True,17.339964,102.8887242,,"325 Moo 2 Ban Goi, T. Nong Nakham, A. Muang, Udon Thani, 4100",,http://udon-news.com/en/hotels/changthai-comfort-guesthouse,,,restaurant,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3610030408,,osm,Le Trio Coffee,,,cafe,cafe,True,17.9645004,102.6070057,,ຖະໜົນ ເຊດຖາທິຣາດ,,https://letriocoffee.com/,,,cafe,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3753889111,,osm,Kouay Hom,,Shanza Delicious,restaurant,restaurant,True,17.9686823,102.5999908,,"037, ສີຫອມ ຮ່ອມ 3, 01000",+856 20 78761013,,shodin.p@gmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:3833989571,,osm,Berliner Garden,,,restaurant,restaurant,True,17.9752774,102.6221317,,,+856305266164,,manfredbach@hotmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:3862973023,,osm,Major Platinum Cineplex,,Major Platinum Cineplex,cinema,cinema,False,17.96229,102.6180308,,"Vientiane Center, Level 4, Boulevard Khouvieng",+856 21 228090,http://www.majorplatinumcineplex.la/,,,cinema,,,,,,,,,,0,5,4,+3 real website ; +2 phone,
osm:3888924284,,osm,,,,apartment,apartment,False,17.9193857,102.6211423,,,+856 21 315052,,laoasset@yahoo.com,,apartment,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:3951186690,,osm,Starbucks,สตาร์บัคส์,Starbucks Coffee,cafe,cafe,True,17.4000328,102.8043506,,,,https://www.starbucks.co.th/,,,cafe,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:3956126074,,osm,Bab.zip,,,restaurant,restaurant,True,17.967905,102.6033746,,,+856 20 23090883,,sungyc0423@naver.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:4078248421,,osm,MAG UXO Visitors Centre,,,museum,museum,False,17.964747,102.6028019,,Chao Anou Road,,https://www.maginternational.org/laos-visitor-centres/,,,museum,,,,,,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:4427432500,,osm,,,Green Box Hotel,hotel,hotel,False,17.9652283,102.6100601,,Rue Samsènethai,+8562096699779,,greenbox.9779@gmail.com,,hotel,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:4524380091,,osm,,,Great Joy sandwich & brunch cafe,cafe,cafe,True,17.9583071,102.6284441,,,02059036847,,omkorea119@hotmail.com,,cafe,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:4530560789,,osm,Am Lam Lao kitchen,,,restaurant,restaurant,True,17.9723952,102.5968424,,"129, Sithong Road",+856 30 9444576,,amlamlaokichen@gmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:4535170290,,osm,ธนภรแหนมเนือง หนองคาย,,Thanapornnamneung Nongkhai,restaurant,restaurant,True,17.879748,102.7485961,,"1152/2, Prajak Sillapakhom, 43000",042412241,https://m.facebook.com/Thanapornnamneungnongkhai/,sin_home@hotmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:4639444278,,osm,Champa Spa 3,,,massage,massage,False,17.9637436,102.6056831,,,+856 21 212116,http://www.champaspa.com/,,,massage,,,,,,,,,,0,5,4,+3 real website ; +2 phone,
osm:4662913720,,osm,Dai,,Japanese Restaurant Dai,restaurant,restaurant,True,17.9658394,102.6048608,,Setthatirath Road,+856 21 255 266,,izakayadai@hotmail.com,,restaurant,,,,,,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
