Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
03,Oslo,0301,Oslo,Sentrum Scene,971384557,https://sentrumscene.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sikh-tempelet Gurdwara Sri Guru Nanak Dev Ji,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sikt - Kunnskapssektorens tjenesteleverandør,919089640,https://sikt.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Simula Research Laboratory,986029968,https://simula.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Siva - Selskapet for industrivekst,965312908,https://siva.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Siva SF,912630067,https://siva.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sivilombudet,974760703,https://sivilombudet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Sjøforsvaret,986105182,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sjøkartverket,,https://kartverket.no/sjo,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Sjøkrigsskolen,,https://forsvaret.no/sjokrigsskolen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sjømannskirken - Norsk kirke i utlandet,970167483,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sjømat Norge,970174003,https://sjomatnorge.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sjømatrådet - Norges sjømatråd,988529028,https://seafood.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SkatteFUNN,974761076,https://skattefunn.no,,800 80 000,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Skatteforvaltningen,,https://skatteetaten.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Skatteoppkrever Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Skatteoppkreveren,,https://skatteetaten.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Skeiv Ungdom,882044972,https://skeivungdom.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Skogtiltaksfondet,939582835,https://www.skogtiltaksfondet.no,skogtiltaksfondet@skog.no,23 00 07 50,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Skolehelsetjenesten Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Slottet,,https://kongehuset.no/slottet,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Smestad skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sofienbergparken,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sokkeldirektoratet,,https://sokkeldirektoratet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,SpareBank 1 Gruppen AS,975966453,https://sparebank1.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SpareBank 1 Oslo Akershus,937885644,https://sparebank1.no/oa,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SpareBank 1 Østlandet,920426530,https://sparebank1.no/ostlandet,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sparebankstiftelsen DNB,916300484,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Spekter - Arbeidsgiverforening,971526939,https://spekter.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Spekter - Arbeidsgiverforeningen,980335524,https://spekter.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Spillemidler til idrettsanlegg,,https://idrettsforbundet.no/spillemidler,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Sporveien AS,912219972,https://sporveien.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sporveien T-banen AS,985073443,https://sporveien.com/tbanen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sporveien Trikken AS,915423581,https://sporveien.com/trikken,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Språkrådet,971527404,https://sprakradet.no,post@sprakradet.no,22 54 19 50,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Språkrådet - tilskudd,971527416,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Språkrådet tilskudd,971527106,https://sprakradet.no/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,St. Hallvard kirke Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,St. Hanshaugen park,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,St. Olav domkirke (katolsk),976245044,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Standard Norge,986765704,https://standard.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Startbank - prekvalifisering entreprenører,,https://startbank.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,StartupLab,997851466,https://startuplab.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,StartupLab AS,996544855,https://startuplab.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens barnehus Oslo,919089178,https://stfratensbarnehus.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens havarikommisjon,986480936,https://havarikommisjonen.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens havarikommisjon for transport,987917230,https://havarikommisjonen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens helsetilsyn,974761343,https://helsetilsynet.no,post@toll.no,22 86 03 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens innkjøpssenter,,https://anskaffelser.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens innkrevningssentral (SI),961181815,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens institutt for rusmiddelforskning (SIRUS),874761052,https://fhi.no/om/organisasjonen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens jernbanetilsyn,965319207,https://sjt.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens kartverk,971040238,https://kartverket.no,post@kartverket.no,32118100,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens legemiddelverk,974761122,https://legemiddelverket.no,post@legemiddelverket.no,22 89 77 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens obligasjonsfond,,https://finansdepartementet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens pensjonsfond utland (Oljefondet),,https://nbim.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens pensjonskasse,940967702,https://spk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens pensjonskasse (SPK),982583950,https://spk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statens sivilrettsforvaltning,986187243,https://sivilrett.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens vegvesen hovedkontor,971032081,https://vegvesen.no,firmapost@vegvesen.no,02030,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statens vegvesen region øst,,https://vegvesen.no/ost,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statistikkbanken SSB,971526920,https://ssb.no/statbank,ssb@ssb.no,21 09 00 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statkraft AS,987059699,https://statkraft.no,post@statkraft.com,24 06 70 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statkraft SF,962986277,https://www.statkraft.no/,info@statkraft.no,24 06 70 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statnett SF,962986633,https://statnett.no,firmapost@statnett.no,23 90 30 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statped,996374378,https://statped.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statped - Statlig spesialpedagogisk tjeneste,996319682,https://statped.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statsbygg,971278374,https://statsbygg.no,postmottak@statsbygg.no,22 95 40 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statsforvalteren i Oslo og Viken,974761513,https://statsforvalteren.no/oslo-og-viken,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statsforvalteren i Østfold Buskerud Oslo og Akershus,974761319,https://statsforvalteren.no/Oslo-og-Viken,sfospost@statsforvalteren.no,69 24 70 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statsforvalterens fellestjenester,921627009,https://statsforvalteren.no,post@fmfa.fylkesmannen.no,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statskog SF,966056258,https://statskog.no,post@statskog.no,74 21 30 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Statsministerens Kontor,972417777,https://www.regjeringen.no/smk,postmottak@smk.dep.no,22 24 90 90,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Statsregnskapet,,https://statsregnskapet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Stavanger kommune tilskudd,,https://stavanger.kommune.no/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Stefanusalliansen,970265965,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stena Line,,https://stenaline.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stenersen-museet,,https://munchmuseet.no/stenersen,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsen Dam,912351206,https://dam.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsen Norsk Luftambulanse,975562907,https://norfrskluftambulanse.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsen Norsk Teknisk Museum,979676832,https://www.tekniskmuseum.no,post@tekniskmuseum.no,22 79 60 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsen Oslo-filharmonien,976944143,https://www.ofo.no,post@ofo.no,22 01 49 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsen SERAF,,https://seraf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stiftelsesregisteret,,https://lottstift.no/stiftelsesregisteret,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Storbylegevakten Oslo,,https://legevakten.oslo.kommune.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Store Norske Spitsbergen Kullkompani AS,916455489,https://snsk.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Storebrand ASA,911744426,https://storebrand.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets administrasjon,971524960,https://stortinget.no/administrasjon,stortinget.postmottak@stortinget.no,23 31 30 50,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets lovavdeling,,https://stortinget.no/lov,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets ombudsmann for forvaltningen (Sivilombudet),974761270,https://sivilombudet.no,postmottak@sivilombudet.no,22 82 85 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Stovner skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Stovner videregående skole,974589230,https://stovner.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Studentsamskipnaden i Oslo (SiO),971033533,https://sio.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sykehjemsetaten Oslo,,https://oslo.kommune.no/sykehjem,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sykehusapotekene HF,983044768,https://sfrykehusapotekene.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sykehusbygg HF,915429327,https://sykehusbygg.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sykehusinnkjøp HF,916879067,https://sykehusinnkjop.no,post@sykehusinnkjop.no,78 95 07 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Syklistenes Landsforening,971270470,https://sfryklistene.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Søndagsskolen Norge,970165268,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Søndre Oslo DPS,,https://oslouniversitetssykehus.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,TED - Tenders Electronic Daily,,https://ted.europa.eu,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,TIFF - Tromsø Internasjonale Filmfestival,,https://tiff.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,TONO - opphavsrett musikk,970149813,https://tono.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,TV 2 AS,979484534,https://tv2.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tannhelsetjenesten Oslo,976820371,https://oslo.kommune.no/tannhelse,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tekna - Teknisk-naturvitenskapelig forening,971427802,https://tekna.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Teknisk museum,983609077,https://tekniskmuseum.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Telenor ASA,982463718,https://telenor.no,,67 89 00 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Tet Digital AS,932295288,,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tier Mobility Norway,,https://tier.app,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tilskuddsordningen for Videregående Utdanning i Psykoterapi og Psykoanalyse,975448355,,,97 58 59 20,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tilskuddsportalen,,https://tilskuddsportalen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tilsynsutvalget for dommere,988029242,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Tolletaten,974761084,https://toll.no,trygderetten@trygderetten.no,23159550,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Tolletaten region Oslo og Akershus,974761645,https://toll.no/oslo,sfinpost@statsforvalteren.no,61 26 60 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Tollregion Oslo og Akershus,,https://toll.no/oslo,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Torghatten ASA,916437624,https://torghatten.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Torghatten Nord AS,984800331,https://tfrorghatten-nord.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Trafikkstasjoner (oversikt),,https://vegvesen.no/trafikkstasjoner,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Transportklagenemnda (Fly,tog,https://buss),,,Lokal,transportklagenemnda.no,Forbrukervern,Ikke testet
03,Oslo,0301,Oslo,Trefoldighet menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Trondheim kommune tilskudd,,https://trondheim.kommune.no/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Tryg Forsikring NUF,989563521,https://tryg.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Trygg Trafikk,971427950,https://tryggtrafikk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tyrkisk Islamsk Union i Norge,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tåsen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Tøyen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,UD tilskuddsordninger,972417904,https://regjeringen.no/ud/tilskudd,postmottak@sd.dep.no,22 24 90 90,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,UDI region- og mottaksavdeling,,https://udi.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,UNI-stiftelsen (Unifor),971035838,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,UNICEF Norge,971384200,https://unicef.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,USBL,960405215,https://usbl.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ullern menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ullern skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ullern videregående skole,974589249,https://ullern.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ullerntunet helsehus,,https://oslo.kommune.no/ullerntunet,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ullevaal stadion,971457620,https://ufrlleval-stadion.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ullevål sykehus lokasjon,,https://oslouniversitetssykefrhus.no/ulleval,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ulsrud videregående skole,974589257,https://ulsrud.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Undervisningsbygg Oslo KF,985847697,https://undervisningsbygg.oslo.kommune.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ungdomstorget Oslo,,https://ungdomstorget.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Unge funksjonshemmedes tilskudd,970176918,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Unibuss AS,958459237,https://unibuss.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Uninett AS,968100211,https://uninett.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Unio - Hovedorganisasjon for universitets- og høyskoleutdannede,977027375,https://unio.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Unio - Hovedorganisasjonen for universitets- og høyskoleutdannede,976891215,https://unio.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Unit - Direktoratet for IKT og fellestjenester i høyere utdanning,,https://unit.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Universell (tilknyttet NTNU),,https://universell.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Universitetet i Oslo,971035854,https://uio.no,postmottak@admin.uio.no,22 85 50 50,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Uranienborg skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Utdanning.no,974760215,https://utdanning.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Utdanningsdirektoratets tilskudd,970018131,https://udir.no/tilskudd,post@utdanningsdirektoratet.no,23 30 12 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Utdanningsetaten Oslo,876819922,https://oslo.kommune.no/utdanning,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Utdanningsforbundet,970016953,https://utdanningsforbundet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Utenriksdepartementet,972417920,https://regjeringen.no/ud,post@mfa.no,23 95 00 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Utenriksdepartementet - tilskudd,,https://regjeringen.no/ud/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Utlendingsdirektoratet (UDI),974760746,https://udi.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Utlendingsnemnda (UNE),988808705,https://une.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,VID vitenskapelige høgskole,912810831,https://vid.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Valgdirektoratet,918328088,https://valg.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Valgdirektoratet - tilskudd til partier,916132727,https://valgdirektoratet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Valle Hovin,976820398,https://oslo.kommune.no/vallehovin,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vegfinans AS,918032509,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vegtrafikksentralen midt,,https://vegvesen.no/vts-midt,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vegtrafikksentralen nord,,https://vegvesen.no/vts-nord,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vegtrafikksentralen vest,,https://vegvesen.no/vts-vest,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vegtrafikksentralen øst,,https://vegvesen.no/vts-ost,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Veier24.no,,https://veier24.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Velferdsetaten Oslo,987606863,https://oslo.kommune.no/velferd,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vergemålsavdelingen,,https://vergemal.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Vestre gravlund Oslo,,https://gravferdsetaten.oslo.kommune.no/vestre,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Veterinærinstituttet,970955623,https://vetinst.no,postmottak@vetinst.no,23 21 60 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vietnamesisk buddhistsamfunn,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vigeland-museet,971527005,https://vigeland.museum.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vigo IKS,998867600,https://vigo.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Viken filmsenter,988727744,https://vfrlkenfilmsenter.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vikingskipshuset,,https://khm.uio.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vilbli.no,,https://vilbli.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vilbli.no - videregående opplæring,,https://vilbli.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vinderen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vinmonopolet AS,932847908,https://vinmonopolet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Virke - Hovedorganisasjonen,971032146,https://virke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Virke - Hovedorganisasjonen Virke,971032766,https://virke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Visit Oslo AS,996891556,https://visitoslo.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vitnemålsportalen,,https://vitnemalsportalen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vitusapotek (Alliance apotek Norge AS),977138809,https://vfritus.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Voi Technology Norway,,https://voiscooters.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Voldsoffererstatning (Kontoret for),993420970,https://voldsoffererstatning.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Vy (Vygruppen AS),883844952,https://vy.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vy Buss AS,984074285,https://vy.no/buss,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vy Tog AS,994523205,https://vy.no/tog,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vy gruppen AS,916831492,https://vy.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vålerenga menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vålerenga skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vår Energi AS,918780862,https://varenergi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Vår Energi ASA,921111578,https://varenergi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,WWF Verdens naturfond,952268088,https://wwf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Wallenius Wilhelmsen ASA,917809837,https://walleniuswilhelmsen.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Wat Thai Norway (thailandsk buddhisttempel),,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Webcruiter - rekrutteringssystem,,https://webcruiter.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Widerøe AS,983062081,https://wideroe.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Wilhelmsen ASA,930686438,https://wilhelmsen.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,World Islamic Mission Norge,970168446,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,YS - Yrkesorganisasjonenes Sentralforbund,971526882,https://ys.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Yara International ASA,919442858,https://yara.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Yrkestrafikkforbundet,971483334,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Zen-senteret i Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Zero - Zero Emission Resource Organisation,982817032,https://zero.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Zero Emission Resource Organisation (ZERO),985215788,https://zero.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,senorge.no,,https://senorge.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,varsom.no - Varslingstjenesten,,https://varsom.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Åsatrufellesskapet Bifrost,993416699,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Østre gravlund Oslo,,https://gravferdsetaten.oslo.kommune.no/ostre,,,Lokal,Ikke testet,,
