Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Bransje,UU Status,Antall brudd,Sist oppdatert
33,Buskerud,3303,Kongsberg,Kongsberg Innovasjon AS,979956783,kongsberginnovasjon.no,Næringsutvikling/Inkubator,Ikke testet,,
33,Buskerud,3305,Ringerike,Ringerike Utvikling AS,990346918,ringerikenering.no,Næringsutvikling,Ikke testet,,
33,Buskerud,3324,Gol,Hallingdal Næringshage AS,984009628,hn.no,Næringsutvikling,Ikke testet,,
34,Innlandet,3401,Kongsvinger,Kongsvinger kommune,944117784,kongsvinger.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar kommune,920119789,hamar.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer kommune,920124833,lillehammer.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik kommune,940155223,gjovik.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3411,Ringsaker,Ringsaker kommune,920117510,ringsaker.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3413,Stange,Stange kommune,920119681,stange.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3415,Løten,Løten kommune,920119754,loten.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3417,Elverum,Elverum kommune,920117746,elverum.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3419,Våler,Våler kommune,920117843,valer-he.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3420,Åmot,Åmot kommune,920117975,amot.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3421,Trysil,Trysil kommune,920118086,trysil.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3422,Engerdal,Engerdal kommune,820118192,engerdal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3423,Stor-Elvdal,Stor-Elvdal kommune,920118205,stor-elvdal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3424,Rendalen,Rendalen kommune,920118230,rendalen.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3425,Alvdal,Alvdal kommune,920118264,alvdal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3426,Folldal,Folldal kommune,920118299,folldal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3427,Os,Os kommune,920118310,os.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3428,Tynset,Tynset kommune,920118272,tynset.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3429,Tolga,Tolga kommune,920118329,tolga.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3430,Nord-Odal,Nord-Odal kommune,920117487,nord-odal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3431,Sør-Odal,Sør-Odal kommune,920117509,sor-odal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3432,Eidskog,Eidskog kommune,920117428,eidskog.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3433,Grue,Grue kommune,920117657,grue.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3434,Åsnes,Åsnes kommune,920117703,asnes.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3436,Nord-Fron,Nord-Fron kommune,920125088,nord-fron.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3437,Sel,Sel kommune,920125134,sel.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3438,Sør-Fron,Sør-Fron kommune,920125118,sor-fron.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3439,Ringebu,Ringebu kommune,920125029,ringebu.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3440,Øyer,Øyer kommune,920124906,oyer.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3441,Gausdal,Gausdal kommune,920124884,gausdal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3442,Østre Toten,Østre Toten kommune,920125053,ostre-toten.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3443,Vestre Toten,Vestre Toten kommune,920125061,vestre-toten.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3446,Gran,Gran kommune,920125177,gran.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3447,Søndre Land,Søndre Land kommune,920125193,sondre-land.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3448,Nordre Land,Nordre Land kommune,920125207,nordre-land.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3449,Sør-Aurdal,Sør-Aurdal kommune,920125215,sor-aurdal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3450,Etnedal,Etnedal kommune,920125258,etnedal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3451,Nord-Aurdal,Nord-Aurdal kommune,920125266,nord-aurdal.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3452,Vestre Slidre,Vestre Slidre kommune,920125274,vestre-slidre.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3453,Øystre Slidre,Øystre Slidre kommune,920125304,oystre-slidre.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3454,Vang,Vang kommune,920125312,vang.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3435,Dovre,Dovre kommune,920125142,dovre.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3444,Lesja,Lesja kommune,920125169,lesja.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3445,Lom,Lom kommune,920125185,lom.kommune.no,Kommune,Ikke testet,,
34,Innlandet,3455,Skjåk,Skjåk kommune,920125223,skjak.kommune.no,Kommune,Ikke testet,,
34,Innlandet,,Innlandet,Innlandet fylkeskommune,920122045,innlandetfylke.no,Fylkeskommune,Ikke testet,,
34,Innlandet,,Innlandet,Statsforvalteren i Innlandet,974760665,statsforvalteren.no/innlandet,Statlig forvaltning,Ikke testet,,
34,Innlandet,,Innlandet,Innlandet politidistrikt,974761084,politiet.no/innlandet,Politi,Ikke testet,,
34,Innlandet,3403,Hamar,Hedmarken tingrett,,domstol.no/hedmarken,Domstol,Ikke testet,,
34,Innlandet,3405,Lillehammer,Vestre Innlandet tingrett,,domstol.no/vestre-innlandet,Domstol,Ikke testet,,
34,Innlandet,3401,Kongsvinger,Romerike og Glåmdal tingrett,,domstol.no/romerike-og-glamdal,Domstol,Ikke testet,,
34,Innlandet,,Innlandet,Eidsivating lagmannsrett,974761017,domstol.no/eidsivating,Domstol,Ikke testet,,
34,Innlandet,,Innlandet,Sykehuset Innlandet HF,983971709,sykehuset-innlandet.no,Helse,Ikke testet,,
34,Innlandet,3405,Lillehammer,NTNU i Gjøvik,974767880,ntnu.no/gjovik,Utdanning,Ikke testet,,
34,Innlandet,3403,Hamar,Høgskolen i Innlandet,918043701,inn.no,Utdanning,Ikke testet,,
34,Innlandet,,Innlandet,Innlandstrafikk AS,985205604,innlandstrafikk.no,Transport,Ikke testet,,
34,Innlandet,3403,Hamar,Hamarregionen Utvikling AS,985221569,hamarregionen.no,Næringsutvikling,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer Kunnskapspark AS,984066659,telemarkfylke.no,Næringsutvikling,Ikke testet,,
34,Innlandet,3451,Nord-Aurdal,Valdres Næringshage AS,992028114,valdresnaeringshage.no,Næringsutvikling,Ikke testet,,
39,Vestfold,3901,Horten,Horten kommune,964951373,horten.kommune.no,Kommune,Ikke testet,,
39,Vestfold,3903,Holmestrand,Holmestrand kommune,918031951,holmestrand.kommune.no,Kommune,Ikke testet,,
39,Vestfold,3905,Tønsberg,Tønsberg kommune,918031765,tonsberg.kommune.no,Kommune,Ikke testet,,
39,Vestfold,3907,Sandefjord,Sandefjord kommune,918028149,sandefjord.kommune.no,Kommune,Ikke testet,,
39,Vestfold,3909,Larvik,Larvik kommune,918031387,larvik.kommune.no,Kommune,Ikke testet,,
39,Vestfold,3911,Færder,Færder kommune,918028262,faerder.kommune.no,Kommune,Ikke testet,,
39,Vestfold,,Vestfold,Vestfold fylkeskommune,,vfrk.no,Fylkeskommune,Ikke testet,,
39,Vestfold,,Vestfold,Statsforvalteren i Vestfold og Telemark,974762501,statsforvalteren.no/vestfold-og-telemark,Statlig forvaltning,Ikke testet,,
39,Vestfold,3905,Tønsberg,Vestfold tingrett,,domstol.no/vestfold,Domstol,Ikke testet,,
39,Vestfold,,Vestfold,Agder lagmannsrett,874015113,domstol.no/agder,Domstol,Ikke testet,,
39,Vestfold,,Vestfold,Sykehuset i Vestfold HF,983971768,siv.no,Helse,Ikke testet,,
39,Vestfold,3903,Holmestrand,Holmestrand Havn KF,,holmestandhavn.no,Havn,Ikke testet,,
39,Vestfold,3909,Larvik,Larvik Havn KF,,larvikhavn.no,Havn,Ikke testet,,
39,Vestfold,,Vestfold,Vestfold Kollektivtrafikk AS,961038676,vfrkt.no,Transport,Ikke testet,,
39,Vestfold,3901,Horten,Innovasjon i Vestfold,,innovasjonvestfold.no,Næringsutvikling,Ikke testet,,
40,Telemark,4001,Porsgrunn,Porsgrunn kommune,940380014,porsgrunn.kommune.no,Kommune,Ikke testet,,
40,Telemark,4003,Skien,Skien kommune,938759839,skien.kommune.no,Kommune,Ikke testet,,
40,Telemark,4005,Notodden,Notodden kommune,940117809,notodden.kommune.no,Kommune,Ikke testet,,
40,Telemark,4010,Siljan,Siljan kommune,864959112,siljan.kommune.no,Kommune,Ikke testet,,
40,Telemark,4012,Bamble,Bamble kommune,964951942,bamble.kommune.no,Kommune,Ikke testet,,
40,Telemark,4014,Kragerø,Kragerø kommune,964951594,kragero.kommune.no,Kommune,Ikke testet,,
40,Telemark,4016,Drangedal,Drangedal kommune,964951667,drangedal.kommune.no,Kommune,Ikke testet,,
40,Telemark,4018,Nome,Nome kommune,964951748,nome.kommune.no,Kommune,Ikke testet,,
40,Telemark,4020,Midt-Telemark,Midt-Telemark kommune,917150737,telemarkfylke.no,Kommune,Ikke testet,,
40,Telemark,4022,Seljord,Seljord kommune,864951772,seljord.kommune.no,Kommune,Ikke testet,,
40,Telemark,4024,Kviteseid,Kviteseid kommune,864951829,kviteseid.kommune.no,Kommune,Ikke testet,,
40,Telemark,4026,Nissedal,Nissedal kommune,864951918,nissedal.kommune.no,Kommune,Ikke testet,,
40,Telemark,4028,Fyresdal,Fyresdal kommune,864951969,fyresdal.kommune.no,Kommune,Ikke testet,,
40,Telemark,4030,Tokke,Tokke kommune,864952019,tokke.kommune.no,Kommune,Ikke testet,,
40,Telemark,4032,Vinje,Vinje kommune,864952035,vinje.kommune.no,Kommune,Ikke testet,,
40,Telemark,4034,Tinn,Tinn kommune,964951896,tinn.kommune.no,Kommune,Ikke testet,,
40,Telemark,4036,Hjartdal,Hjartdal kommune,864951853,hjartdal.kommune.no,Kommune,Ikke testet,,
40,Telemark,,Telemark,Telemark fylkeskommune,,telemarkfylke.no,Fylkeskommune,Ikke testet,,
40,Telemark,4003,Skien,Telemark tingrett,,domstol.no/telemark,Domstol,Ikke testet,,
40,Telemark,,Telemark,Sykehuset Telemark HF,983975240,sthf.no,Helse,Ikke testet,,
40,Telemark,4001,Porsgrunn,Porsgrunn Havn,,porsgrunhavn.no,Havn,Ikke testet,,
40,Telemark,4012,Bamble,Grenland Havn IKS,979867016,grenlandhavn.no,Havn,Ikke testet,,
40,Telemark,,Telemark,Telemarkreiser AS,971384093,telemark.no,Transport,Ikke testet,,
40,Telemark,4001,Porsgrunn,Telemark Teknologiklynge,,telemarkteknologiklynge.no,Næringsutvikling,Ikke testet,,
40,Telemark,4005,Notodden,Notodden Utvikling AS,,notodden-utvikling.no,Næringsutvikling,Ikke testet,,
42,Agder,4201,Risør,Risør kommune,864953762,risor.kommune.no,Kommune,Ikke testet,,
42,Agder,4203,Arendal,Arendal kommune,940493084,arendal.kommune.no,Kommune,Ikke testet,,
42,Agder,4205,Grimstad,Grimstad kommune,864954732,grimstad.kommune.no,Kommune,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kommune,921029238,kristiansand.kommune.no,Kommune,Ikke testet,,
42,Agder,4211,Gjerstad,Gjerstad kommune,864953681,gjerstad.kommune.no,Kommune,Ikke testet,,
42,Agder,4213,Vegårshei,Vegårshei kommune,864953479,vegarshei.kommune.no,Kommune,Ikke testet,,
42,Agder,4215,Tvedestrand,Tvedestrand kommune,864953908,tvedestrand.kommune.no,Kommune,Ikke testet,,
42,Agder,4217,Åmli,Åmli kommune,864954155,amli.kommune.no,Kommune,Ikke testet,,
42,Agder,4219,Froland,Froland kommune,864954295,froland.kommune.no,Kommune,Ikke testet,,
42,Agder,4221,Birkenes,Birkenes kommune,864954554,birkenes.kommune.no,Kommune,Ikke testet,,
42,Agder,4223,Vennesla,Vennesla kommune,864955212,vennesla.kommune.no,Kommune,Ikke testet,,
42,Agder,4225,Iveland,Iveland kommune,864954562,iveland.kommune.no,Kommune,Ikke testet,,
42,Agder,4227,Evje og Hornnes,Evje og Hornnes kommune,864954635,e-h.kommune.no,Kommune,Ikke testet,,
42,Agder,4228,Bygland,Bygland kommune,864954708,bygland.kommune.no,Kommune,Ikke testet,,
42,Agder,4229,Valle,Valle kommune,964954716,valle.kommune.no,Kommune,Ikke testet,,
42,Agder,4230,Bykle,Bykle kommune,864954759,bykle.kommune.no,Kommune,Ikke testet,,
42,Agder,4232,Lindesnes,Lindesnes kommune,921450033,lindesnes.kommune.no,Kommune,Ikke testet,,
42,Agder,4234,Farsund,Farsund kommune,864955328,farsund.kommune.no,Kommune,Ikke testet,,
42,Agder,4236,Flekkefjord,Flekkefjord kommune,864955387,flekkefjord.kommune.no,Kommune,Ikke testet,,
42,Agder,4238,Sirdal,Sirdal kommune,864955573,sirdal.kommune.no,Kommune,Ikke testet,,
42,Agder,4240,Kvinesdal,Kvinesdal kommune,864955492,kvinesdal.kommune.no,Kommune,Ikke testet,,
42,Agder,4242,Hægebostad,Hægebostad kommune,864955530,hagebostad.kommune.no,Kommune,Ikke testet,,
42,Agder,4244,Lyngdal,Lyngdal kommune,921097755,lyngdal.kommune.no,Kommune,Ikke testet,,
42,Agder,4246,Åseral,Åseral kommune,864955107,aseral.kommune.no,Kommune,Ikke testet,,
42,Agder,,Agder,Agder fylkeskommune,921707134,agderfk.no,Fylkeskommune,Ikke testet,,
42,Agder,,Agder,Statsforvalteren i Agder,974762986,statsforvalteren.no/agder,Statlig forvaltning,Ikke testet,,
42,Agder,,Agder,Agder politidistrikt,974764598,politiet.no/agder,Politi,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand tingrett,,domstol.no/kristiansand,Domstol,Ikke testet,,
42,Agder,4203,Arendal,Aust-Agder tingrett,,domstol.no/aust-agder,Domstol,Ikke testet,,
42,Agder,,Agder,Sørlandet sykehus HF,983975321,sshf.no,Helse,Ikke testet,,
42,Agder,4207,Kristiansand,Universitetet i Agder,970546200,uia.no,Utdanning,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand Havn KF,952149091,kristiansandhavn.no,Havn,Ikke testet,,
42,Agder,4203,Arendal,Arendal Havn KF,,arendalhavn.no,Havn,Ikke testet,,
42,Agder,,Agder,Agder Kollektivtrafikk AS,895808252,akt.no,Transport,Ikke testet,,
42,Agder,4207,Kristiansand,Sørlandets Teknologisenter AS,974312096,sts-agder.no,Næringsutvikling,Ikke testet,,
42,Agder,4232,Lindesnes,Lindesnesregionen Næringshage AS,986623520,lrn.no,Næringsutvikling,Ikke testet,,
42,Agder,4236,Flekkefjord,Lister Nyskaping AS,994253698,listernyskaping.no,Næringsutvikling,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kommune,964338531,bergen.kommune.no,Kommune,Ikke testet,,
46,Vestland,4602,Kinn,Kinn kommune,923263448,kinn.kommune.no,Kommune,Ikke testet,,
46,Vestland,4611,Etne,Etne kommune,864335052,etne.kommune.no,Kommune,Ikke testet,,
46,Vestland,4612,Sveio,Sveio kommune,864335176,sveio.kommune.no,Kommune,Ikke testet,,
46,Vestland,4613,Bømlo,Bømlo kommune,864335214,bomlo.kommune.no,Kommune,Ikke testet,,
46,Vestland,4614,Stord,Stord kommune,939866914,stord.kommune.no,Kommune,Ikke testet,,
46,Vestland,4615,Fitjar,Fitjar kommune,864335265,fitjar.kommune.no,Kommune,Ikke testet,,
46,Vestland,4616,Tysnes,Tysnes kommune,864335435,tysnes.kommune.no,Kommune,Ikke testet,,
46,Vestland,4617,Kvinnherad,Kvinnherad kommune,864335494,kvinnherad.kommune.no,Kommune,Ikke testet,,
46,Vestland,4618,Ullensvang,Ullensvang kommune,921234562,ullensvang.kommune.no,Kommune,Ikke testet,,
46,Vestland,4619,Eidfjord,Eidfjord kommune,864335621,eidfjord.kommune.no,Kommune,Ikke testet,,
46,Vestland,4620,Ulvik,Ulvik herad,864335702,ulvik.kommune.no,Kommune,Ikke testet,,
46,Vestland,4621,Voss,Voss herad,920117930,voss.kommune.no,Kommune,Ikke testet,,
46,Vestland,4622,Kvam,Kvam herad,864335826,kvam.kommune.no,Kommune,Ikke testet,,
46,Vestland,4623,Samnanger,Samnanger kommune,864335923,samnanger.kommune.no,Kommune,Ikke testet,,
46,Vestland,4624,Bjørnafjorden,Bjørnafjorden kommune,920732444,bjornafjorden.kommune.no,Kommune,Ikke testet,,
46,Vestland,4625,Austevoll,Austevoll kommune,864336032,austevoll.kommune.no,Kommune,Ikke testet,,
46,Vestland,4626,Øygarden,Øygarden kommune,922530890,oygarden.kommune.no,Kommune,Ikke testet,,
46,Vestland,4627,Askøy,Askøy kommune,964336298,askoy.kommune.no,Kommune,Ikke testet,,
46,Vestland,4628,Vaksdal,Vaksdal kommune,864336407,vaksdal.kommune.no,Kommune,Ikke testet,,
46,Vestland,4629,Modalen,Modalen kommune,864336504,modalen.kommune.no,Kommune,Ikke testet,,
46,Vestland,4630,Osterøy,Osterøy kommune,864336555,osteroy.kommune.no,Kommune,Ikke testet,,
46,Vestland,4631,Alver,Alver kommune,920311680,alver.kommune.no,Kommune,Ikke testet,,
46,Vestland,4632,Austrheim,Austrheim kommune,964336687,austrheim.kommune.no,Kommune,Ikke testet,,
46,Vestland,4633,Fedje,Fedje kommune,864336776,fedje.kommune.no,Kommune,Ikke testet,,
46,Vestland,4634,Masfjorden,Masfjorden kommune,864336857,masfjorden.kommune.no,Kommune,Ikke testet,,
46,Vestland,4635,Gulen,Gulen kommune,864337055,gulen.kommune.no,Kommune,Ikke testet,,
46,Vestland,4636,Solund,Solund kommune,864337136,solund.kommune.no,Kommune,Ikke testet,,
46,Vestland,4637,Hyllestad,Hyllestad kommune,864337195,hyllestad.kommune.no,Kommune,Ikke testet,,
46,Vestland,4638,Høyanger,Høyanger kommune,864337268,hoyanger.kommune.no,Kommune,Ikke testet,,
46,Vestland,4639,Vik,Vik kommune,864337314,vik.kommune.no,Kommune,Ikke testet,,
46,Vestland,4640,Sogndal,Sogndal kommune,922340848,sogndal.kommune.no,Kommune,Ikke testet,,
46,Vestland,4641,Aurland,Aurland kommune,864337578,aurland.kommune.no,Kommune,Ikke testet,,
46,Vestland,4642,Lærdal,Lærdal kommune,864337683,laerdal.kommune.no,Kommune,Ikke testet,,
46,Vestland,4643,Årdal,Årdal kommune,937498696,ardal.kommune.no,Kommune,Ikke testet,,
46,Vestland,4644,Luster,Luster kommune,864337799,luster.kommune.no,Kommune,Ikke testet,,
46,Vestland,4645,Askvoll,Askvoll kommune,864337977,askvoll.kommune.no,Kommune,Ikke testet,,
46,Vestland,4646,Fjaler,Fjaler kommune,864338051,fjaler.kommune.no,Kommune,Ikke testet,,
46,Vestland,4647,Sunnfjord,Sunnfjord kommune,921095794,sunnfjord.kommune.no,Kommune,Ikke testet,,
46,Vestland,4648,Bremanger,Bremanger kommune,864338205,bremanger.kommune.no,Kommune,Ikke testet,,
46,Vestland,4649,Stad,Stad kommune,921232983,stad.kommune.no,Kommune,Ikke testet,,
46,Vestland,4650,Gloppen,Gloppen kommune,864338418,gloppen.kommune.no,Kommune,Ikke testet,,
46,Vestland,4651,Stryn,Stryn kommune,864338507,stryn.kommune.no,Kommune,Ikke testet,,
46,Vestland,,Vestland,Vestland fylkeskommune,921707134,vestlandfylke.no,Fylkeskommune,Ikke testet,,
46,Vestland,,Vestland,Statsforvalteren i Vestland,974763230,statsforvalteren.no/vestland,Statlig forvaltning,Ikke testet,,
46,Vestland,,Vestland,Vest politidistrikt,974761572,politiet.no/vest,Politi,Ikke testet,,
46,Vestland,4601,Bergen,Bergen tingrett,974636677,domstol.no/bergen,Domstol,Ikke testet,,
46,Vestland,4640,Sogndal,Sogn og Fjordane tingrett,,domstol.no/sogn-og-fjordane,Domstol,Ikke testet,,
46,Vestland,,Vestland,Helse Bergen HF,983974724,helse-bergen.no,Helse,Ikke testet,,
46,Vestland,,Vestland,Helse Førde HF,983974708,helse-forde.no,Helse,Ikke testet,,
46,Vestland,4601,Bergen,Universitetet i Bergen,874789542,uib.no,Utdanning,Ikke testet,,
46,Vestland,4601,Bergen,Høgskulen på Vestlandet,917641706,hvl.no,Utdanning,Ikke testet,,
46,Vestland,4601,Bergen,Bergen Havn AS,919666308,bergenhavn.no,Havn,Ikke testet,,
46,Vestland,4602,Kinn,Florø Havn KF,,florahavn.no,Havn,Ikke testet,,
46,Vestland,,Vestland,Skyss AS,984936729,skyss.no,Transport,Ikke testet,,
46,Vestland,4601,Bergen,Bergen Teknologioverføring AS,987753153,bergento.no,Næringsutvikling,Ikke testet,,
46,Vestland,4601,Bergen,VIS - Vestlandets Innovasjonsselskap AS,988393014,visinnovasjon.no,Næringsutvikling/Inkubator,Ikke testet,,
46,Vestland,4640,Sogndal,Sogndal Næringshage AS,992573809,sogndal-naringshage.no,Næringsutvikling,Ikke testet,,
46,Vestland,4647,Sunnfjord,Sunnfjord Utvikling AS,918232979,sunnfjordutvikling.no,Næringsutvikling,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune,942110464,trondheim.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjer kommune,942110286,steinkjer.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5007,Namsos,Namsos kommune,924327992,namsos.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5014,Frøya,Frøya kommune,944073767,froya.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5020,Osen,Osen kommune,864975432,osen.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5021,Oppdal,Oppdal kommune,864975181,oppdal.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5022,Rennebu,Rennebu kommune,864975262,rennebu.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5025,Røros,Røros kommune,944073775,roros.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5026,Holtålen,Holtålen kommune,864974983,holtalen.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Midtre Gauldal kommune,864974878,mgk.no,Kommune,Ikke testet,,
50,Trøndelag,5028,Melhus,Melhus kommune,944073813,melhus.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5029,Skaun,Skaun kommune,864974738,skaun.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5031,Malvik,Malvik kommune,964973895,malvik.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5032,Selbu,Selbu kommune,864974584,selbu.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5033,Tydal,Tydal kommune,864974673,tydal.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5034,Meråker,Meråker kommune,864978085,meraker.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Stjørdal kommune,864977042,stjordal.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5036,Frosta,Frosta kommune,864977115,frosta.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5037,Levanger,Levanger kommune,864977417,levanger.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5038,Verdal,Verdal kommune,864977557,verdal.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5041,Snåsa,Snåsa kommune,864977760,snasa.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5042,Lierne,Lierne kommune,864977841,lierne.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5043,Røyrvik,Røyrvik kommune,864977906,royrvik.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5044,Namsskogan,Namsskogan kommune,864977973,namsskogan.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5045,Grong,Grong kommune,864978042,grong.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5046,Høylandet,Høylandet kommune,864978158,hoylandet.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5047,Overhalla,Overhalla kommune,864978212,overhalla.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5049,Flatanger,Flatanger kommune,864978590,flatanger.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5052,Leka,Leka kommune,864978743,leka.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5053,Inderøy,Inderøy kommune,988769406,inderoy.kommune.no,Kommune,Ikke testet,,
50,Trøndelag,5054,Indre Fosen,Indre Fosen kommune,817284492,indrefosen.kommune.no,Kommune,Ikke testet,,
